index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1158,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1159,E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1160,E26_direct_ad_fines,Law requires fines for violations of direct advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1161,E27_indirect_ad_fines,Law requires fines for violations of indirect advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1162,E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1163,E26_direct_ad_fines,Law requires fines for violations of direct advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1164,E27_indirect_ad_fines,Law requires fines for violations of indirect advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1165,E25_ban_display_pt_of_sale,Ban on display of tobacco products at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1166,E26_direct_ad_fines,Law requires fines for violations of direct advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1167,E27_indirect_ad_fines,Law requires fines for violations of indirect advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1168,R_excise_proportion,Tax structure: Excise tax proportion of price,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4608,PUBLISHED,Published,,,,,AFR,Africa,,,,,,,NGA,Nigeria,,,,,,,,,,,15.87,15.87000,,,,,
1169,R_admin_duty_free_limited,Tax administration: Bans or limits on duty free imports by travellers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4619,PUBLISHED,Published,,,,,AFR,Africa,,,,,,,NGA,Nigeria,,,,,,,,,,,Limited,,,,,,
1170,R_afford_less,Affordability: Cigarettes are less affordable in 2014 compared to 2008,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4614,PUBLISHED,Published,,,,,AFR,Africa,,,,,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
1171,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1172,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1173,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1174,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1175,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1176,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1177,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1178,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1179,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1180,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1181,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1182,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1183,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1184,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1185,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1186,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1187,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1188,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1189,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1190,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1191,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1192,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1193,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1194,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1195,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1196,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1197,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1198,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1199,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1200,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1201,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1202,E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1203,E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1204,E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1205,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1206,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1207,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1208,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1209,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1210,E13_compliance,Compliance of ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1211,E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1212,E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1213,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1214,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1215,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1216,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1217,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1218,E13_compliance,Compliance of ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1219,E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1220,E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1221,E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1222,E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1223,E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1224,E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1225,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1226,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1227,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1228,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1229,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,,,,,,,Not available,,,,,,Data not reported/not available
