index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
2803,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-1.9],0.80000,0.2,1.9,,,
2804,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS10-19,10-19 years,,MLE,Male,,,,,1.0 [0.3-2.5],1.00000,0.3,2.5,,,
2805,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.4 [9.4-27.5],17.40000,9.4,27.5,,,
2806,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.2 [9.8-26.4],17.20000,9.8,26.4,,,
2807,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.7 [10.1-24.5],16.70000,10.1,24.5,,,
2808,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.4 [10.1-23.9],16.40000,10.1,23.9,,,
2809,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.4 [10.0-21.4],15.40000,10.0,21.4,,,
2810,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,15.0 [10.0-20.6],15.00000,10.0,20.6,,,
2811,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,13.2 [9.5-17.4],13.20000,9.5,17.4,,,
2812,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,12.6 [9.2-16.4],12.60000,9.2,16.4,,,
2813,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,11.0 [7.7-14.6],11.00000,7.7,14.6,,,
2814,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,10.3 [6.9-14.3],10.30000,6.9,14.3,,,
2815,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,17.8 [8.8-29.3],17.80000,8.8,29.3,,,
2816,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,17.6 [9.2-28.3],17.60000,9.2,28.3,,,
2817,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,17.4 [9.4-27.3],17.40000,9.4,27.3,,,
2818,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,16.8 [9.7-25.2],16.80000,9.7,25.2,,,
2819,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,16.5 [9.8-24.6],16.50000,9.8,24.6,,,
2820,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.4 [9.8-22.2],15.40000,9.8,22.2,,,
2821,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.0 [9.6-21.3],15.00000,9.6,21.3,,,
2822,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,13.2 [9.1-17.9],13.20000,9.1,17.9,,,
2823,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,12.6 [8.8-17.0],12.60000,8.8,17.0,,,
2824,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,10.9 [7.3-15.0],10.90000,7.3,15.0,,,
2825,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,10.2 [6.6-14.6],10.20000,6.6,14.6,,,
2826,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,17.5 [9.0-28.0],17.50000,9.0,28.0,,,
2827,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,17.3 [9.5-27.0],17.30000,9.5,27.0,,,
2828,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,17.1 [9.8-26.2],17.10000,9.8,26.2,,,
2829,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,16.6 [10.1-24.3],16.60000,10.1,24.3,,,
2830,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,16.4 [10.1-23.7],16.40000,10.1,23.7,,,
2831,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,15.3 [10.1-21.4],15.30000,10.1,21.4,,,
2832,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,14.9 [9.9-20.8],14.90000,9.9,20.8,,,
2833,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,13.2 [9.5-17.4],13.20000,9.5,17.4,,,
2834,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,12.6 [9.2-16.4],12.60000,9.2,16.4,,,
2835,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,11.0 [7.8-14.7],11.00000,7.8,14.7,,,
2836,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,10.4 [6.8-14.4],10.40000,6.8,14.4,,,
2837,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,13.6 [3.8-28.7],13.60000,3.8,28.7,,,
2838,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,13.4 [4.2-27.3],13.40000,4.2,27.3,,,
2839,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,13.1 [4.6-25.9],13.10000,4.6,25.9,,,
2840,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,12.5 [5.3-23.0],12.50000,5.3,23.0,,,
2841,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,12.3 [5.5-21.9],12.30000,5.5,21.9,,,
2842,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,11.2 [5.7-18.6],11.20000,5.7,18.6,,,
2843,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,10.9 [5.8-17.7],10.90000,5.8,17.7,,,
2844,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,9.8 [5.9-14.5],9.80000,5.9,14.5,,,
2845,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,9.4 [5.8-13.8],9.40000,5.8,13.8,,,
2846,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,8.5 [5.1-12.8],8.50000,5.1,12.8,,,
2847,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,8.2 [4.5-12.9],8.20000,4.5,12.9,,,
2848,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978.0,1978,,AFR,Africa,,NGA,1978,1978,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,15.2 [4.3-31.5],15.20000,4.3,31.5,,,
2849,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1980.0,1980,,AFR,Africa,,NGA,1980,1980,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.9 [4.7-30.0],14.90000,4.7,30.0,,,
2850,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.6 [5.1-28.6],14.60000,5.1,28.6,,,
2851,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.0 [5.8-25.6],14.00000,5.8,25.6,,,
2852,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,13.7 [6.0-24.7],13.70000,6.0,24.7,,,
2853,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,12.7 [6.3-21.4],12.70000,6.3,21.4,,,
2854,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,12.4 [6.4-20.5],12.40000,6.4,20.5,,,
2855,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,11.1 [6.4-17.2],11.10000,6.4,17.2,,,
2856,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,10.7 [6.3-16.2],10.70000,6.3,16.2,,,
2857,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012.0,2012,,AFR,Africa,,NGA,2012,2012,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,9.6 [5.5-15.0],9.60000,5.5,15.0,,,
2858,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,9.3 [4.9-15.1],9.30000,4.9,15.1,,,
