index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
565,WSH_10_SAN,Number of diarrhoea deaths from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,26310,26310.00000,,,,,
566,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,1 888 524,1888524.37200,,,,,
567,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,2 188 810,2188809.95800,,,,,
568,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,4 077 334,4077334.33100,,,,,
569,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,39508,39507.57156,,,,,
570,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,31143,31143.00000,,,,,
571,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,23627,23627.15411,,,,,
572,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,9902,9902.00000,,,,,
573,WSH_20_HYG,Attributable fraction of diarrhoea to inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5282,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,0.13 [0.00-0.61],0.13000,0.0,0.61,,,
574,WSH_10,"Number of diarrhoea deaths from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,63737,63737.01648,,,,,
575,WSH_10,"Number of diarrhoea deaths from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,50243,50243.00000,,,,,
576,WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,4633 285,4633285.04200,,,,,
577,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE000,Total,,7477060 [6169920-8879634],7477060.00000,6169920.0,8879634.0,,,
578,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,2 977 423,2977423.46300,,,,,
579,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,88 387,88387.34570,,,,,
580,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,304 313,304313.18260,,,,,
581,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,4009,4009.45316,,,,,
582,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,16,16.06464,,,,,
583,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,23.57443,,,,,
584,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,12,12.04165,,,,,
585,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,16,16.37639,,,,,
586,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,13,13.45121,,,,,
587,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,18,17.85065,,,,,
588,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.00091,,,,,
589,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,14,13.71988,,,,,
590,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.35631,,,,,
591,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,15,14.99705,,,,,
592,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,19,19.42761,,,,,
593,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.42739,,,,,
594,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,73,73.20161,,,,,
595,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,37,37.24405,,,,,
596,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,51,50.68635,,,,,
597,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,74,74.06419,,,,,
598,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,58,57.64157,,,,,
599,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,78,78.43513,,,,,
600,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,45,44.51799,,,,,
601,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,59,59.03151,,,,,
602,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,83,82.90273,,,,,
603,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,51,50.64642,,,,,
604,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,66,65.93980,,,,,
605,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,84,83.80784,,,,,
606,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,52,51.87940,,,,,
607,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.90482,,,,,
608,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,25.06273,,,,,
609,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,25,25.31807,,,,,
610,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.86906,,,,,
611,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,27,27.09411,,,,,
612,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.57871,,,,,
613,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,25.81601,,,,,
614,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,27,27.42439,,,,,
615,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,26.42196,,,,,
616,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,29,28.95112,,,,,
617,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,24,23.98489,,,,,
618,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,27,26.53912,,,,,
619,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,30,29.51581,,,,,
620,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,30,30.06208,,,,,
621,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,29,29.01770,,,,,
622,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,29,29.48631,,,,,
623,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,29.66825,,,,,
624,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,32,31.97824,,,,,
625,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,35,35.45146,,,,,
626,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,29.78351,,,,,
627,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,35,34.94101,,,,,
628,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,41,40.89230,,,,,
629,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,30.28559,,,,,
630,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,36,35.59448,,,,,
631,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,31,30.66395,,,,,
632,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,39,39.17175,,,,,
633,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,48,47.84483,,,,,
634,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,13,13.19258,,,,,
635,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,33,32.69220,,,,,
636,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,25.29902,,,,,
637,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,13,12.90105,,,,,
